,customer_no,timestamp,location,day,hour,location_after
44600,6166,2019-09-06 08:59:00,fruit,Friday,8,fruit
44601,6166,2019-09-06 09:00:00,fruit,Friday,8,fruit
44602,6166,2019-09-06 09:01:00,fruit,Friday,8,dairy
44603,6166,2019-09-06 09:02:00,dairy,Friday,9,dairy
44604,6166,2019-09-06 09:03:00,dairy,Friday,9,dairy
44605,6166,2019-09-06 09:04:00,dairy,Friday,9,dairy
44606,6166,2019-09-06 09:05:00,dairy,Friday,9,dairy
44607,6166,2019-09-06 09:06:00,dairy,Friday,9,dairy
44608,6166,2019-09-06 09:07:00,dairy,Friday,9,dairy
44609,6166,2019-09-06 09:08:00,dairy,Friday,9,dairy
44610,6166,2019-09-06 09:09:00,dairy,Friday,9,dairy
44611,6166,2019-09-06 09:10:00,dairy,Friday,9,spices
44612,6166,2019-09-06 09:11:00,spices,Friday,9,checkout
44613,6166,2019-09-06 09:12:00,checkout,Friday,9,checkout
44614,6167,2019-09-06 08:56:00,drinks,Friday,8,drinks
44615,6167,2019-09-06 08:57:00,drinks,Friday,8,drinks
44616,6167,2019-09-06 08:58:00,drinks,Friday,8,drinks
44617,6167,2019-09-06 08:59:00,drinks,Friday,8,drinks
44618,6167,2019-09-06 09:00:00,drinks,Friday,8,dairy
44619,6167,2019-09-06 09:01:00,dairy,Friday,9,dairy
44620,6167,2019-09-06 09:02:00,dairy,Friday,9,checkout
44621,6167,2019-09-06 09:03:00,checkout,Friday,9,checkout
44622,6168,2019-09-06 08:57:00,fruit,Friday,8,fruit
44623,6168,2019-09-06 08:58:00,fruit,Friday,8,fruit
44624,6168,2019-09-06 08:59:00,fruit,Friday,8,fruit
44625,6168,2019-09-06 09:00:00,fruit,Friday,8,fruit
44626,6168,2019-09-06 09:01:00,fruit,Friday,8,dairy
44627,6168,2019-09-06 09:02:00,dairy,Friday,9,dairy
44628,6168,2019-09-06 09:03:00,dairy,Friday,9,dairy
44629,6168,2019-09-06 09:04:00,dairy,Friday,9,dairy
44630,6168,2019-09-06 09:05:00,dairy,Friday,9,dairy
44631,6168,2019-09-06 09:06:00,dairy,Friday,9,dairy
44632,6168,2019-09-06 09:07:00,dairy,Friday,9,dairy
44633,6168,2019-09-06 09:08:00,dairy,Friday,9,drinks
44634,6168,2019-09-06 09:09:00,drinks,Friday,9,drinks
44635,6168,2019-09-06 09:10:00,drinks,Friday,9,drinks
44636,6168,2019-09-06 09:11:00,drinks,Friday,9,drinks
44637,6168,2019-09-06 09:12:00,drinks,Friday,9,drinks
44638,6168,2019-09-06 09:13:00,drinks,Friday,9,spices
44639,6168,2019-09-06 09:14:00,spices,Friday,9,checkout
44640,6168,2019-09-06 09:15:00,checkout,Friday,9,checkout
44641,6169,2019-09-06 08:58:00,drinks,Friday,8,checkout
44642,6169,2019-09-06 08:59:00,checkout,Friday,8,checkout
44643,6170,2019-09-06 08:58:00,fruit,Friday,8,fruit
44644,6170,2019-09-06 08:59:00,fruit,Friday,8,fruit
44645,6170,2019-09-06 09:00:00,fruit,Friday,8,fruit
44646,6170,2019-09-06 09:01:00,fruit,Friday,8,fruit
44647,6170,2019-09-06 09:02:00,fruit,Friday,8,fruit
44648,6170,2019-09-06 09:03:00,fruit,Friday,8,fruit
44649,6170,2019-09-06 09:04:00,fruit,Friday,8,dairy
44650,6170,2019-09-06 09:05:00,dairy,Friday,9,checkout
44651,6170,2019-09-06 09:06:00,checkout,Friday,9,checkout
44652,6171,2019-09-06 08:58:00,fruit,Friday,8,fruit
44653,6171,2019-09-06 08:59:00,fruit,Friday,8,dairy
44654,6171,2019-09-06 09:00:00,dairy,Friday,9,dairy
44655,6171,2019-09-06 09:01:00,dairy,Friday,9,fruit
44656,6171,2019-09-06 09:02:00,fruit,Friday,9,fruit
44657,6171,2019-09-06 09:03:00,fruit,Friday,9,fruit
44658,6171,2019-09-06 09:04:00,fruit,Friday,9,fruit
44659,6171,2019-09-06 09:05:00,fruit,Friday,9,fruit
44660,6171,2019-09-06 09:06:00,fruit,Friday,9,fruit
44661,6171,2019-09-06 09:07:00,fruit,Friday,9,checkout
44662,6171,2019-09-06 09:08:00,checkout,Friday,9,checkout
44663,6172,2019-09-06 08:58:00,dairy,Friday,8,dairy
44664,6172,2019-09-06 08:59:00,dairy,Friday,8,dairy
44665,6172,2019-09-06 09:00:00,dairy,Friday,8,checkout
44666,6172,2019-09-06 09:01:00,checkout,Friday,9,checkout
44667,6173,2019-09-06 08:58:00,fruit,Friday,8,fruit
44668,6173,2019-09-06 08:59:00,fruit,Friday,8,fruit
44669,6173,2019-09-06 09:00:00,fruit,Friday,8,fruit
44670,6173,2019-09-06 09:01:00,fruit,Friday,8,checkout
44671,6173,2019-09-06 09:02:00,checkout,Friday,9,checkout
44672,6174,2019-09-06 08:59:00,dairy,Friday,8,checkout
44673,6174,2019-09-06 09:00:00,checkout,Friday,9,checkout
44674,6175,2019-09-06 09:00:00,spices,Friday,9,checkout
44675,6175,2019-09-06 09:01:00,checkout,Friday,9,checkout
44676,6176,2019-09-06 09:00:00,drinks,Friday,9,fruit
44677,6176,2019-09-06 09:01:00,fruit,Friday,9,fruit
44678,6176,2019-09-06 09:02:00,fruit,Friday,9,dairy
44679,6176,2019-09-06 09:03:00,dairy,Friday,9,dairy
44680,6176,2019-09-06 09:04:00,dairy,Friday,9,dairy
44681,6176,2019-09-06 09:05:00,dairy,Friday,9,dairy
44682,6176,2019-09-06 09:06:00,dairy,Friday,9,dairy
44683,6176,2019-09-06 09:07:00,dairy,Friday,9,dairy
44684,6176,2019-09-06 09:08:00,dairy,Friday,9,dairy
44685,6176,2019-09-06 09:09:00,dairy,Friday,9,dairy
44686,6176,2019-09-06 09:10:00,dairy,Friday,9,fruit
44687,6176,2019-09-06 09:11:00,fruit,Friday,9,dairy
44688,6176,2019-09-06 09:12:00,dairy,Friday,9,dairy
44689,6176,2019-09-06 09:13:00,dairy,Friday,9,checkout
44690,6176,2019-09-06 09:14:00,checkout,Friday,9,checkout
44691,6177,2019-09-06 09:00:00,drinks,Friday,9,drinks
44692,6177,2019-09-06 09:01:00,drinks,Friday,9,drinks
44693,6177,2019-09-06 09:02:00,drinks,Friday,9,checkout
44694,6177,2019-09-06 09:03:00,checkout,Friday,9,checkout
44695,6178,2019-09-06 09:04:00,fruit,Friday,9,checkout
44696,6178,2019-09-06 09:05:00,checkout,Friday,9,checkout
44697,6179,2019-09-06 09:04:00,dairy,Friday,9,dairy
44698,6179,2019-09-06 09:05:00,dairy,Friday,9,dairy
44699,6179,2019-09-06 09:06:00,dairy,Friday,9,checkout
44700,6179,2019-09-06 09:07:00,checkout,Friday,9,checkout
44701,6180,2019-09-06 09:04:00,drinks,Friday,9,drinks
44702,6180,2019-09-06 09:05:00,drinks,Friday,9,drinks
44703,6180,2019-09-06 09:06:00,drinks,Friday,9,drinks
44704,6180,2019-09-06 09:07:00,drinks,Friday,9,drinks
44705,6180,2019-09-06 09:08:00,drinks,Friday,9,drinks
44706,6180,2019-09-06 09:09:00,drinks,Friday,9,checkout
44707,6180,2019-09-06 09:10:00,checkout,Friday,9,checkout
44708,6181,2019-09-06 09:05:00,dairy,Friday,9,dairy
44709,6181,2019-09-06 09:06:00,dairy,Friday,9,dairy
44710,6181,2019-09-06 09:07:00,dairy,Friday,9,dairy
44711,6181,2019-09-06 09:08:00,dairy,Friday,9,dairy
44712,6181,2019-09-06 09:09:00,dairy,Friday,9,dairy
44713,6181,2019-09-06 09:10:00,dairy,Friday,9,drinks
44714,6181,2019-09-06 09:11:00,drinks,Friday,9,drinks
44715,6181,2019-09-06 09:12:00,drinks,Friday,9,drinks
44716,6181,2019-09-06 09:13:00,drinks,Friday,9,drinks
44717,6181,2019-09-06 09:14:00,drinks,Friday,9,drinks
44718,6181,2019-09-06 09:15:00,drinks,Friday,9,drinks
44719,6181,2019-09-06 09:16:00,drinks,Friday,9,drinks
44720,6181,2019-09-06 09:17:00,drinks,Friday,9,drinks
44721,6181,2019-09-06 09:18:00,drinks,Friday,9,drinks
44722,6181,2019-09-06 09:19:00,drinks,Friday,9,spices
44723,6181,2019-09-06 09:20:00,spices,Friday,9,dairy
44724,6181,2019-09-06 09:21:00,dairy,Friday,9,dairy
44725,6181,2019-09-06 09:22:00,dairy,Friday,9,dairy
44726,6181,2019-09-06 09:23:00,dairy,Friday,9,dairy
44727,6181,2019-09-06 09:24:00,dairy,Friday,9,checkout
44728,6181,2019-09-06 09:25:00,checkout,Friday,9,checkout
44729,6182,2019-09-06 09:05:00,fruit,Friday,9,checkout
44730,6182,2019-09-06 09:06:00,checkout,Friday,9,checkout
44731,6183,2019-09-06 09:05:00,fruit,Friday,9,fruit
44732,6183,2019-09-06 09:06:00,fruit,Friday,9,fruit
44733,6183,2019-09-06 09:07:00,fruit,Friday,9,fruit
44734,6183,2019-09-06 09:08:00,fruit,Friday,9,fruit
44735,6183,2019-09-06 09:09:00,fruit,Friday,9,fruit
44736,6183,2019-09-06 09:10:00,fruit,Friday,9,fruit
44737,6183,2019-09-06 09:11:00,fruit,Friday,9,checkout
44738,6183,2019-09-06 09:12:00,checkout,Friday,9,checkout
44739,6184,2019-09-06 09:05:00,fruit,Friday,9,checkout
44740,6184,2019-09-06 09:06:00,checkout,Friday,9,checkout
44741,6185,2019-09-06 09:06:00,dairy,Friday,9,dairy
44742,6185,2019-09-06 09:07:00,dairy,Friday,9,dairy
44743,6185,2019-09-06 09:08:00,dairy,Friday,9,checkout
44744,6185,2019-09-06 09:09:00,checkout,Friday,9,checkout
44745,6186,2019-09-06 09:06:00,fruit,Friday,9,drinks
44746,6186,2019-09-06 09:07:00,drinks,Friday,9,drinks
44747,6186,2019-09-06 09:08:00,drinks,Friday,9,drinks
44748,6186,2019-09-06 09:09:00,drinks,Friday,9,spices
44749,6186,2019-09-06 09:10:00,spices,Friday,9,checkout
44750,6186,2019-09-06 09:11:00,checkout,Friday,9,checkout
44751,6187,2019-09-06 09:07:00,spices,Friday,9,drinks
44752,6187,2019-09-06 09:08:00,drinks,Friday,9,checkout
44753,6187,2019-09-06 09:09:00,checkout,Friday,9,checkout
44754,6188,2019-09-06 09:08:00,fruit,Friday,9,checkout
44755,6188,2019-09-06 09:09:00,checkout,Friday,9,checkout
44756,6189,2019-09-06 09:08:00,dairy,Friday,9,drinks
44757,6189,2019-09-06 09:09:00,drinks,Friday,9,drinks
44758,6189,2019-09-06 09:10:00,drinks,Friday,9,drinks
44759,6189,2019-09-06 09:11:00,drinks,Friday,9,drinks
44760,6189,2019-09-06 09:12:00,drinks,Friday,9,drinks
44761,6189,2019-09-06 09:13:00,drinks,Friday,9,drinks
44762,6189,2019-09-06 09:14:00,drinks,Friday,9,checkout
44763,6189,2019-09-06 09:15:00,checkout,Friday,9,checkout
44764,6190,2019-09-06 09:09:00,fruit,Friday,9,fruit
44765,6190,2019-09-06 09:10:00,fruit,Friday,9,fruit
44766,6190,2019-09-06 09:11:00,fruit,Friday,9,fruit
44767,6190,2019-09-06 09:12:00,fruit,Friday,9,fruit
44768,6190,2019-09-06 09:13:00,fruit,Friday,9,fruit
44769,6190,2019-09-06 09:14:00,fruit,Friday,9,fruit
44770,6190,2019-09-06 09:15:00,fruit,Friday,9,drinks
44771,6190,2019-09-06 09:16:00,drinks,Friday,9,checkout
44772,6190,2019-09-06 09:17:00,checkout,Friday,9,checkout
44773,6191,2019-09-06 09:10:00,fruit,Friday,9,fruit
44774,6191,2019-09-06 09:11:00,fruit,Friday,9,fruit
44775,6191,2019-09-06 09:12:00,fruit,Friday,9,fruit
44776,6191,2019-09-06 09:13:00,fruit,Friday,9,fruit
44777,6191,2019-09-06 09:14:00,fruit,Friday,9,fruit
44778,6191,2019-09-06 09:15:00,fruit,Friday,9,fruit
44779,6191,2019-09-06 09:16:00,fruit,Friday,9,fruit
44780,6191,2019-09-06 09:17:00,fruit,Friday,9,checkout
44781,6191,2019-09-06 09:18:00,checkout,Friday,9,checkout
44782,6192,2019-09-06 09:11:00,spices,Friday,9,dairy
44783,6192,2019-09-06 09:12:00,dairy,Friday,9,checkout
44784,6192,2019-09-06 09:13:00,checkout,Friday,9,checkout
44785,6193,2019-09-06 09:11:00,spices,Friday,9,spices
44786,6193,2019-09-06 09:12:00,spices,Friday,9,spices
44787,6193,2019-09-06 09:13:00,spices,Friday,9,fruit
44788,6193,2019-09-06 09:14:00,fruit,Friday,9,fruit
44789,6193,2019-09-06 09:15:00,fruit,Friday,9,spices
44790,6193,2019-09-06 09:16:00,spices,Friday,9,dairy
44791,6193,2019-09-06 09:17:00,dairy,Friday,9,dairy
44792,6193,2019-09-06 09:18:00,dairy,Friday,9,dairy
44793,6193,2019-09-06 09:19:00,dairy,Friday,9,dairy
44794,6193,2019-09-06 09:20:00,dairy,Friday,9,dairy
44795,6193,2019-09-06 09:21:00,dairy,Friday,9,dairy
44796,6193,2019-09-06 09:22:00,dairy,Friday,9,dairy
44797,6193,2019-09-06 09:23:00,dairy,Friday,9,dairy
44798,6193,2019-09-06 09:24:00,dairy,Friday,9,dairy
44799,6193,2019-09-06 09:25:00,dairy,Friday,9,dairy
44800,6193,2019-09-06 09:26:00,dairy,Friday,9,dairy
44801,6193,2019-09-06 09:27:00,dairy,Friday,9,dairy
44802,6193,2019-09-06 09:28:00,dairy,Friday,9,dairy
44803,6193,2019-09-06 09:29:00,dairy,Friday,9,dairy
44804,6193,2019-09-06 09:30:00,dairy,Friday,9,dairy
44805,6193,2019-09-06 09:31:00,dairy,Friday,9,checkout
44806,6193,2019-09-06 09:32:00,checkout,Friday,9,checkout
44807,6194,2019-09-06 09:11:00,fruit,Friday,9,fruit
44808,6194,2019-09-06 09:12:00,fruit,Friday,9,checkout
44809,6194,2019-09-06 09:13:00,checkout,Friday,9,checkout
44810,6195,2019-09-06 09:13:00,fruit,Friday,9,fruit
44811,6195,2019-09-06 09:14:00,fruit,Friday,9,fruit
44812,6195,2019-09-06 09:15:00,fruit,Friday,9,fruit
44813,6195,2019-09-06 09:16:00,fruit,Friday,9,fruit
44814,6195,2019-09-06 09:17:00,fruit,Friday,9,fruit
44815,6195,2019-09-06 09:18:00,fruit,Friday,9,fruit
44816,6195,2019-09-06 09:19:00,fruit,Friday,9,drinks
44817,6195,2019-09-06 09:20:00,drinks,Friday,9,checkout
44818,6195,2019-09-06 09:21:00,checkout,Friday,9,checkout
44819,6196,2019-09-06 09:18:00,fruit,Friday,9,fruit
44820,6196,2019-09-06 09:19:00,fruit,Friday,9,fruit
44821,6196,2019-09-06 09:20:00,fruit,Friday,9,fruit
44822,6196,2019-09-06 09:21:00,fruit,Friday,9,dairy
44823,6196,2019-09-06 09:22:00,dairy,Friday,9,dairy
44824,6196,2019-09-06 09:23:00,dairy,Friday,9,dairy
44825,6196,2019-09-06 09:24:00,dairy,Friday,9,dairy
44826,6196,2019-09-06 09:25:00,dairy,Friday,9,dairy
44827,6196,2019-09-06 09:26:00,dairy,Friday,9,dairy
44828,6196,2019-09-06 09:27:00,dairy,Friday,9,dairy
44829,6196,2019-09-06 09:28:00,dairy,Friday,9,dairy
44830,6196,2019-09-06 09:29:00,dairy,Friday,9,dairy
44831,6196,2019-09-06 09:30:00,dairy,Friday,9,dairy
44832,6196,2019-09-06 09:31:00,dairy,Friday,9,spices
44833,6196,2019-09-06 09:32:00,spices,Friday,9,spices
44834,6196,2019-09-06 09:33:00,spices,Friday,9,checkout
44835,6196,2019-09-06 09:34:00,checkout,Friday,9,checkout
44836,6197,2019-09-06 09:18:00,dairy,Friday,9,dairy
44837,6197,2019-09-06 09:19:00,dairy,Friday,9,dairy
44838,6197,2019-09-06 09:20:00,dairy,Friday,9,dairy
44839,6197,2019-09-06 09:21:00,dairy,Friday,9,dairy
44840,6197,2019-09-06 09:22:00,dairy,Friday,9,dairy
44841,6197,2019-09-06 09:23:00,dairy,Friday,9,dairy
44842,6197,2019-09-06 09:24:00,dairy,Friday,9,dairy
44843,6197,2019-09-06 09:25:00,dairy,Friday,9,dairy
44844,6197,2019-09-06 09:26:00,dairy,Friday,9,dairy
44845,6197,2019-09-06 09:27:00,dairy,Friday,9,dairy
44846,6197,2019-09-06 09:28:00,dairy,Friday,9,dairy
44847,6197,2019-09-06 09:29:00,dairy,Friday,9,dairy
44848,6197,2019-09-06 09:30:00,dairy,Friday,9,dairy
44849,6197,2019-09-06 09:31:00,dairy,Friday,9,dairy
44850,6197,2019-09-06 09:32:00,dairy,Friday,9,dairy
44851,6197,2019-09-06 09:33:00,dairy,Friday,9,spices
44852,6197,2019-09-06 09:34:00,spices,Friday,9,spices
44853,6197,2019-09-06 09:35:00,spices,Friday,9,fruit
44854,6197,2019-09-06 09:36:00,fruit,Friday,9,fruit
44855,6197,2019-09-06 09:37:00,fruit,Friday,9,checkout
44856,6197,2019-09-06 09:38:00,checkout,Friday,9,checkout
44857,6198,2019-09-06 09:18:00,fruit,Friday,9,fruit
44858,6198,2019-09-06 09:19:00,fruit,Friday,9,dairy
44859,6198,2019-09-06 09:20:00,dairy,Friday,9,dairy
44860,6198,2019-09-06 09:21:00,dairy,Friday,9,dairy
44861,6198,2019-09-06 09:22:00,dairy,Friday,9,dairy
44862,6198,2019-09-06 09:23:00,dairy,Friday,9,dairy
44863,6198,2019-09-06 09:24:00,dairy,Friday,9,dairy
44864,6198,2019-09-06 09:25:00,dairy,Friday,9,dairy
44865,6198,2019-09-06 09:26:00,dairy,Friday,9,dairy
44866,6198,2019-09-06 09:27:00,dairy,Friday,9,checkout
44867,6198,2019-09-06 09:28:00,checkout,Friday,9,checkout
44868,6199,2019-09-06 09:19:00,fruit,Friday,9,fruit
44869,6199,2019-09-06 09:20:00,fruit,Friday,9,fruit
44870,6199,2019-09-06 09:21:00,fruit,Friday,9,fruit
44871,6199,2019-09-06 09:22:00,fruit,Friday,9,fruit
44872,6199,2019-09-06 09:23:00,fruit,Friday,9,dairy
44873,6199,2019-09-06 09:24:00,dairy,Friday,9,dairy
44874,6199,2019-09-06 09:25:00,dairy,Friday,9,dairy
44875,6199,2019-09-06 09:26:00,dairy,Friday,9,dairy
44876,6199,2019-09-06 09:27:00,dairy,Friday,9,dairy
44877,6199,2019-09-06 09:28:00,dairy,Friday,9,dairy
44878,6199,2019-09-06 09:29:00,dairy,Friday,9,dairy
44879,6199,2019-09-06 09:30:00,dairy,Friday,9,dairy
44880,6199,2019-09-06 09:31:00,dairy,Friday,9,dairy
44881,6199,2019-09-06 09:32:00,dairy,Friday,9,dairy
44882,6199,2019-09-06 09:33:00,dairy,Friday,9,dairy
44883,6199,2019-09-06 09:34:00,dairy,Friday,9,dairy
44884,6199,2019-09-06 09:35:00,dairy,Friday,9,dairy
44885,6199,2019-09-06 09:36:00,dairy,Friday,9,checkout
44886,6199,2019-09-06 09:37:00,checkout,Friday,9,checkout
44887,6200,2019-09-06 09:19:00,fruit,Friday,9,checkout
44888,6200,2019-09-06 09:20:00,checkout,Friday,9,checkout
44889,6201,2019-09-06 09:19:00,fruit,Friday,9,checkout
44890,6201,2019-09-06 09:20:00,checkout,Friday,9,checkout
44891,6202,2019-09-06 09:19:00,drinks,Friday,9,spices
44892,6202,2019-09-06 09:20:00,spices,Friday,9,dairy
44893,6202,2019-09-06 09:21:00,dairy,Friday,9,checkout
44894,6202,2019-09-06 09:22:00,checkout,Friday,9,checkout
44895,6203,2019-09-06 09:19:00,spices,Friday,9,checkout
44896,6203,2019-09-06 09:20:00,checkout,Friday,9,checkout
44897,6204,2019-09-06 09:21:00,dairy,Friday,9,dairy
44898,6204,2019-09-06 09:22:00,dairy,Friday,9,dairy
44899,6204,2019-09-06 09:23:00,dairy,Friday,9,dairy
44900,6204,2019-09-06 09:24:00,dairy,Friday,9,drinks
44901,6204,2019-09-06 09:25:00,drinks,Friday,9,drinks
44902,6204,2019-09-06 09:26:00,drinks,Friday,9,checkout
44903,6204,2019-09-06 09:27:00,checkout,Friday,9,checkout
44904,6205,2019-09-06 09:22:00,fruit,Friday,9,checkout
44905,6205,2019-09-06 09:23:00,checkout,Friday,9,checkout
44906,6206,2019-09-06 09:22:00,drinks,Friday,9,drinks
44907,6206,2019-09-06 09:23:00,drinks,Friday,9,drinks
44908,6206,2019-09-06 09:24:00,drinks,Friday,9,drinks
44909,6206,2019-09-06 09:25:00,drinks,Friday,9,drinks
44910,6206,2019-09-06 09:26:00,drinks,Friday,9,drinks
44911,6206,2019-09-06 09:27:00,drinks,Friday,9,drinks
44912,6206,2019-09-06 09:28:00,drinks,Friday,9,drinks
44913,6206,2019-09-06 09:29:00,drinks,Friday,9,drinks
44914,6206,2019-09-06 09:30:00,drinks,Friday,9,drinks
44915,6206,2019-09-06 09:31:00,drinks,Friday,9,spices
44916,6206,2019-09-06 09:32:00,spices,Friday,9,spices
44917,6206,2019-09-06 09:33:00,spices,Friday,9,drinks
44918,6206,2019-09-06 09:34:00,drinks,Friday,9,checkout
44919,6206,2019-09-06 09:35:00,checkout,Friday,9,checkout
44920,6207,2019-09-06 09:22:00,fruit,Friday,9,fruit
44921,6207,2019-09-06 09:23:00,fruit,Friday,9,fruit
44922,6207,2019-09-06 09:24:00,fruit,Friday,9,dairy
44923,6207,2019-09-06 09:25:00,dairy,Friday,9,checkout
44924,6207,2019-09-06 09:26:00,checkout,Friday,9,checkout
44925,6208,2019-09-06 09:25:00,drinks,Friday,9,checkout
44926,6208,2019-09-06 09:26:00,checkout,Friday,9,checkout
44927,6209,2019-09-06 09:25:00,fruit,Friday,9,fruit
44928,6209,2019-09-06 09:26:00,fruit,Friday,9,fruit
44929,6209,2019-09-06 09:27:00,fruit,Friday,9,dairy
44930,6209,2019-09-06 09:28:00,dairy,Friday,9,dairy
44931,6209,2019-09-06 09:29:00,dairy,Friday,9,dairy
44932,6209,2019-09-06 09:30:00,dairy,Friday,9,spices
44933,6209,2019-09-06 09:31:00,spices,Friday,9,checkout
44934,6209,2019-09-06 09:32:00,checkout,Friday,9,checkout
44935,6210,2019-09-06 09:25:00,fruit,Friday,9,fruit
44936,6210,2019-09-06 09:26:00,fruit,Friday,9,fruit
44937,6210,2019-09-06 09:27:00,fruit,Friday,9,fruit
44938,6210,2019-09-06 09:28:00,fruit,Friday,9,fruit
44939,6210,2019-09-06 09:29:00,fruit,Friday,9,dairy
44940,6210,2019-09-06 09:30:00,dairy,Friday,9,dairy
44941,6210,2019-09-06 09:31:00,dairy,Friday,9,dairy
44942,6210,2019-09-06 09:32:00,dairy,Friday,9,dairy
44943,6210,2019-09-06 09:33:00,dairy,Friday,9,dairy
44944,6210,2019-09-06 09:34:00,dairy,Friday,9,dairy
44945,6210,2019-09-06 09:35:00,dairy,Friday,9,dairy
44946,6210,2019-09-06 09:36:00,dairy,Friday,9,dairy
44947,6210,2019-09-06 09:37:00,dairy,Friday,9,dairy
44948,6210,2019-09-06 09:38:00,dairy,Friday,9,checkout
44949,6210,2019-09-06 09:39:00,checkout,Friday,9,checkout
44950,6211,2019-09-06 09:26:00,drinks,Friday,9,drinks
44951,6211,2019-09-06 09:27:00,drinks,Friday,9,checkout
44952,6211,2019-09-06 09:28:00,checkout,Friday,9,checkout
44953,6212,2019-09-06 09:32:00,drinks,Friday,9,checkout
44954,6212,2019-09-06 09:33:00,checkout,Friday,9,checkout
44955,6213,2019-09-06 09:32:00,fruit,Friday,9,drinks
44956,6213,2019-09-06 09:33:00,drinks,Friday,9,drinks
44957,6213,2019-09-06 09:34:00,drinks,Friday,9,drinks
44958,6213,2019-09-06 09:35:00,drinks,Friday,9,drinks
44959,6213,2019-09-06 09:36:00,drinks,Friday,9,spices
44960,6213,2019-09-06 09:37:00,spices,Friday,9,dairy
44961,6213,2019-09-06 09:38:00,dairy,Friday,9,dairy
44962,6213,2019-09-06 09:39:00,dairy,Friday,9,drinks
44963,6213,2019-09-06 09:40:00,drinks,Friday,9,drinks
44964,6213,2019-09-06 09:41:00,drinks,Friday,9,drinks
44965,6213,2019-09-06 09:42:00,drinks,Friday,9,drinks
44966,6213,2019-09-06 09:43:00,drinks,Friday,9,drinks
44967,6213,2019-09-06 09:44:00,drinks,Friday,9,drinks
44968,6213,2019-09-06 09:45:00,drinks,Friday,9,drinks
44969,6213,2019-09-06 09:46:00,drinks,Friday,9,checkout
44970,6213,2019-09-06 09:47:00,checkout,Friday,9,checkout
44971,6214,2019-09-06 09:34:00,spices,Friday,9,spices
44972,6214,2019-09-06 09:35:00,spices,Friday,9,spices
44973,6214,2019-09-06 09:36:00,spices,Friday,9,spices
44974,6214,2019-09-06 09:37:00,spices,Friday,9,dairy
44975,6214,2019-09-06 09:38:00,dairy,Friday,9,dairy
44976,6214,2019-09-06 09:39:00,dairy,Friday,9,drinks
44977,6214,2019-09-06 09:40:00,drinks,Friday,9,checkout
44978,6214,2019-09-06 09:41:00,checkout,Friday,9,checkout
44979,6215,2019-09-06 09:35:00,drinks,Friday,9,checkout
44980,6215,2019-09-06 09:36:00,checkout,Friday,9,checkout
44981,6216,2019-09-06 09:36:00,spices,Friday,9,drinks
44982,6216,2019-09-06 09:37:00,drinks,Friday,9,drinks
44983,6216,2019-09-06 09:38:00,drinks,Friday,9,drinks
44984,6216,2019-09-06 09:39:00,drinks,Friday,9,checkout
44985,6216,2019-09-06 09:40:00,checkout,Friday,9,checkout
44986,6217,2019-09-06 09:36:00,spices,Friday,9,spices
44987,6217,2019-09-06 09:37:00,spices,Friday,9,checkout
44988,6217,2019-09-06 09:38:00,checkout,Friday,9,checkout
44989,6218,2019-09-06 09:36:00,dairy,Friday,9,dairy
44990,6218,2019-09-06 09:37:00,dairy,Friday,9,checkout
44991,6218,2019-09-06 09:38:00,checkout,Friday,9,checkout
44992,6219,2019-09-06 09:36:00,spices,Friday,9,dairy
44993,6219,2019-09-06 09:37:00,dairy,Friday,9,dairy
44994,6219,2019-09-06 09:38:00,dairy,Friday,9,checkout
44995,6219,2019-09-06 09:39:00,checkout,Friday,9,checkout
44996,6220,2019-09-06 09:37:00,fruit,Friday,9,dairy
44997,6220,2019-09-06 09:38:00,dairy,Friday,9,dairy
44998,6220,2019-09-06 09:39:00,dairy,Friday,9,spices
44999,6220,2019-09-06 09:40:00,spices,Friday,9,fruit
45000,6220,2019-09-06 09:41:00,fruit,Friday,9,dairy
45001,6220,2019-09-06 09:42:00,dairy,Friday,9,checkout
45002,6220,2019-09-06 09:43:00,checkout,Friday,9,checkout
45003,6221,2019-09-06 09:38:00,fruit,Friday,9,fruit
45004,6221,2019-09-06 09:39:00,fruit,Friday,9,fruit
45005,6221,2019-09-06 09:40:00,fruit,Friday,9,fruit
45006,6221,2019-09-06 09:41:00,fruit,Friday,9,fruit
45007,6221,2019-09-06 09:42:00,fruit,Friday,9,spices
45008,6221,2019-09-06 09:43:00,spices,Friday,9,checkout
45009,6221,2019-09-06 09:44:00,checkout,Friday,9,checkout
45010,6222,2019-09-06 09:38:00,fruit,Friday,9,checkout
45011,6222,2019-09-06 09:39:00,checkout,Friday,9,checkout
45012,6223,2019-09-06 09:40:00,fruit,Friday,9,drinks
45013,6223,2019-09-06 09:41:00,drinks,Friday,9,drinks
45014,6223,2019-09-06 09:42:00,drinks,Friday,9,drinks
45015,6223,2019-09-06 09:43:00,drinks,Friday,9,fruit
45016,6223,2019-09-06 09:44:00,fruit,Friday,9,checkout
45017,6223,2019-09-06 09:45:00,checkout,Friday,9,checkout
45018,6224,2019-09-06 09:40:00,fruit,Friday,9,dairy
45019,6224,2019-09-06 09:41:00,dairy,Friday,9,drinks
45020,6224,2019-09-06 09:42:00,drinks,Friday,9,drinks
45021,6224,2019-09-06 09:43:00,drinks,Friday,9,spices
45022,6224,2019-09-06 09:44:00,spices,Friday,9,checkout
45023,6224,2019-09-06 09:45:00,checkout,Friday,9,checkout
45024,6225,2019-09-06 09:41:00,fruit,Friday,9,checkout
