,timestamp,cx_id,location,next_loc,prev_loc
17055,2019-09-05 14:54:00,5137,checkout,LEFT,fruit
17056,2019-09-05 14:52:00,5138,fruit,spices,entrance
17057,2019-09-05 14:54:00,5138,spices,checkout,fruit
17058,2019-09-05 14:57:00,5138,checkout,LEFT,spices
17059,2019-09-05 14:52:00,5139,fruit,dairy,entrance
17060,2019-09-05 14:59:00,5139,dairy,spices,fruit
17061,2019-09-05 15:00:00,5139,spices,checkout,dairy
17062,2019-09-05 15:04:00,5139,checkout,LEFT,spices
17063,2019-09-05 14:52:00,5140,fruit,spices,entrance
17064,2019-09-05 14:54:00,5140,spices,dairy,fruit
17065,2019-09-05 14:55:00,5140,dairy,checkout,spices
17066,2019-09-05 14:58:00,5140,checkout,LEFT,dairy
17067,2019-09-05 14:53:00,5141,fruit,checkout,entrance
17068,2019-09-05 14:54:00,5141,checkout,LEFT,fruit
17069,2019-09-05 14:54:00,5142,fruit,checkout,entrance
17070,2019-09-05 14:55:00,5142,checkout,LEFT,fruit
17071,2019-09-05 14:55:00,5143,dairy,checkout,entrance
17072,2019-09-05 15:04:00,5143,checkout,LEFT,dairy
17073,2019-09-05 14:55:00,5144,fruit,checkout,entrance
17074,2019-09-05 14:56:00,5144,checkout,LEFT,fruit
17075,2019-09-05 14:55:00,5145,spices,checkout,entrance
17076,2019-09-05 14:56:00,5145,checkout,LEFT,spices
17077,2019-09-05 14:55:00,5146,fruit,dairy,entrance
17078,2019-09-05 14:58:00,5146,dairy,checkout,fruit
17079,2019-09-05 15:02:00,5146,checkout,LEFT,dairy
17080,2019-09-05 14:56:00,5147,drinks,checkout,entrance
17081,2019-09-05 14:58:00,5147,checkout,LEFT,drinks
17082,2019-09-05 14:56:00,5148,spices,fruit,entrance
17083,2019-09-05 14:57:00,5148,fruit,drinks,spices
17084,2019-09-05 15:00:00,5148,drinks,spices,fruit
17085,2019-09-05 15:01:00,5148,spices,dairy,drinks
17086,2019-09-05 15:02:00,5148,dairy,fruit,spices
17087,2019-09-05 15:05:00,5148,fruit,checkout,dairy
17088,2019-09-05 15:09:00,5148,checkout,LEFT,fruit
17089,2019-09-05 14:56:00,5149,dairy,spices,entrance
17090,2019-09-05 14:57:00,5149,spices,dairy,dairy
17091,2019-09-05 14:59:00,5149,dairy,checkout,spices
17092,2019-09-05 15:06:00,5149,checkout,LEFT,dairy
17093,2019-09-05 14:57:00,5150,dairy,fruit,entrance
17094,2019-09-05 15:01:00,5150,fruit,dairy,dairy
17095,2019-09-05 15:02:00,5150,dairy,spices,fruit
17096,2019-09-05 15:03:00,5150,spices,dairy,dairy
17097,2019-09-05 15:05:00,5150,dairy,checkout,spices
17098,2019-09-05 15:07:00,5150,checkout,LEFT,dairy
17099,2019-09-05 14:57:00,5151,spices,checkout,entrance
17100,2019-09-05 15:03:00,5151,checkout,LEFT,spices
17101,2019-09-05 14:57:00,5152,dairy,spices,entrance
17102,2019-09-05 15:01:00,5152,spices,dairy,dairy
17103,2019-09-05 15:02:00,5152,dairy,spices,spices
17104,2019-09-05 15:03:00,5152,spices,dairy,dairy
17105,2019-09-05 15:04:00,5152,dairy,drinks,spices
17106,2019-09-05 15:07:00,5152,drinks,fruit,dairy
17107,2019-09-05 15:08:00,5152,fruit,checkout,drinks
17108,2019-09-05 15:18:00,5152,checkout,LEFT,fruit
17109,2019-09-05 14:58:00,5153,fruit,checkout,entrance
17110,2019-09-05 15:00:00,5153,checkout,LEFT,fruit
17111,2019-09-05 14:58:00,5154,spices,drinks,entrance
17112,2019-09-05 14:59:00,5154,drinks,fruit,spices
17113,2019-09-05 15:01:00,5154,fruit,checkout,drinks
17114,2019-09-05 15:02:00,5154,checkout,LEFT,fruit
17115,2019-09-05 14:58:00,5155,dairy,drinks,entrance
17116,2019-09-05 15:00:00,5155,drinks,checkout,dairy
17117,2019-09-05 15:01:00,5155,checkout,LEFT,drinks
17118,2019-09-05 14:58:00,5156,drinks,checkout,entrance
17119,2019-09-05 14:59:00,5156,checkout,LEFT,drinks
17120,2019-09-05 14:59:00,5157,dairy,checkout,entrance
17121,2019-09-05 15:00:00,5157,checkout,LEFT,dairy
17122,2019-09-05 14:59:00,5158,dairy,spices,entrance
17123,2019-09-05 15:01:00,5158,spices,drinks,dairy
17124,2019-09-05 15:02:00,5158,drinks,spices,spices
17125,2019-09-05 15:03:00,5158,spices,drinks,drinks
17126,2019-09-05 15:04:00,5158,drinks,checkout,spices
17127,2019-09-05 15:07:00,5158,checkout,LEFT,drinks
17128,2019-09-05 14:59:00,5159,fruit,drinks,entrance
17129,2019-09-05 15:03:00,5159,drinks,checkout,fruit
17130,2019-09-05 15:05:00,5159,checkout,LEFT,drinks
17131,2019-09-05 14:59:00,5160,drinks,checkout,entrance
17132,2019-09-05 15:00:00,5160,checkout,LEFT,drinks
17133,2019-09-05 14:59:00,5161,fruit,checkout,entrance
17134,2019-09-05 15:00:00,5161,checkout,LEFT,fruit
17135,2019-09-05 15:00:00,5162,fruit,drinks,entrance
17136,2019-09-05 15:01:00,5162,drinks,fruit,fruit
17137,2019-09-05 15:02:00,5162,fruit,drinks,drinks
17138,2019-09-05 15:08:00,5162,drinks,checkout,fruit
17139,2019-09-05 15:10:00,5162,checkout,LEFT,drinks
17140,2019-09-05 15:00:00,5163,dairy,drinks,entrance
17141,2019-09-05 15:02:00,5163,drinks,checkout,dairy
17142,2019-09-05 15:04:00,5163,checkout,LEFT,drinks
17143,2019-09-05 15:00:00,5164,fruit,checkout,entrance
17144,2019-09-05 15:01:00,5164,checkout,LEFT,fruit
17145,2019-09-05 15:00:00,5165,dairy,drinks,entrance
17146,2019-09-05 15:08:00,5165,drinks,checkout,dairy
17147,2019-09-05 15:09:00,5165,checkout,LEFT,drinks
17148,2019-09-05 15:01:00,5166,fruit,drinks,entrance
17149,2019-09-05 15:04:00,5166,drinks,checkout,fruit
17150,2019-09-05 15:06:00,5166,checkout,LEFT,drinks
17151,2019-09-05 15:01:00,5167,fruit,checkout,entrance
17152,2019-09-05 15:08:00,5167,checkout,LEFT,fruit
17153,2019-09-05 15:01:00,5168,fruit,checkout,entrance
17154,2019-09-05 15:06:00,5168,checkout,LEFT,fruit
17155,2019-09-05 15:03:00,5169,dairy,fruit,entrance
17156,2019-09-05 15:15:00,5169,fruit,dairy,dairy
17157,2019-09-05 15:17:00,5169,dairy,fruit,fruit
17158,2019-09-05 15:21:00,5169,fruit,dairy,dairy
17159,2019-09-05 15:22:00,5169,dairy,fruit,fruit
17160,2019-09-05 15:24:00,5169,fruit,dairy,dairy
17161,2019-09-05 15:26:00,5169,dairy,checkout,fruit
17162,2019-09-05 15:27:00,5169,checkout,LEFT,dairy
17163,2019-09-05 15:06:00,5170,fruit,dairy,entrance
17164,2019-09-05 15:08:00,5170,dairy,fruit,fruit
17165,2019-09-05 15:09:00,5170,fruit,checkout,dairy
17166,2019-09-05 15:10:00,5170,checkout,LEFT,fruit
17167,2019-09-05 15:06:00,5171,drinks,checkout,entrance
17168,2019-09-05 15:09:00,5171,checkout,LEFT,drinks
17169,2019-09-05 15:06:00,5172,dairy,fruit,entrance
17170,2019-09-05 15:15:00,5172,fruit,checkout,dairy
17171,2019-09-05 15:17:00,5172,checkout,LEFT,fruit
17172,2019-09-05 15:06:00,5173,dairy,checkout,entrance
17173,2019-09-05 15:11:00,5173,checkout,LEFT,dairy
17174,2019-09-05 15:06:00,5174,drinks,fruit,entrance
17175,2019-09-05 15:07:00,5174,fruit,checkout,drinks
17176,2019-09-05 15:08:00,5174,checkout,LEFT,fruit
17177,2019-09-05 15:08:00,5175,fruit,drinks,entrance
17178,2019-09-05 15:09:00,5175,drinks,checkout,fruit
17179,2019-09-05 15:18:00,5175,checkout,LEFT,drinks
17180,2019-09-05 15:08:00,5176,spices,drinks,entrance
17181,2019-09-05 15:10:00,5176,drinks,checkout,spices
17182,2019-09-05 15:11:00,5176,checkout,LEFT,drinks
17183,2019-09-05 15:08:00,5177,fruit,checkout,entrance
17184,2019-09-05 15:10:00,5177,checkout,LEFT,fruit
17185,2019-09-05 15:08:00,5178,fruit,checkout,entrance
17186,2019-09-05 15:12:00,5178,checkout,LEFT,fruit
17187,2019-09-05 15:09:00,5179,fruit,checkout,entrance
17188,2019-09-05 15:11:00,5179,checkout,LEFT,fruit
17189,2019-09-05 15:09:00,5180,drinks,checkout,entrance
17190,2019-09-05 15:10:00,5180,checkout,LEFT,drinks
17191,2019-09-05 15:10:00,5181,spices,drinks,entrance
17192,2019-09-05 15:11:00,5181,drinks,checkout,spices
17193,2019-09-05 15:14:00,5181,checkout,LEFT,drinks
17194,2019-09-05 15:10:00,5182,spices,checkout,entrance
17195,2019-09-05 15:11:00,5182,checkout,LEFT,spices
17196,2019-09-05 15:10:00,5183,fruit,checkout,entrance
17197,2019-09-05 15:12:00,5183,checkout,LEFT,fruit
17198,2019-09-05 15:10:00,5184,spices,fruit,entrance
17199,2019-09-05 15:12:00,5184,fruit,dairy,spices
17200,2019-09-05 15:21:00,5184,dairy,drinks,fruit
17201,2019-09-05 15:23:00,5184,drinks,spices,dairy
17202,2019-09-05 15:24:00,5184,spices,fruit,drinks
17203,2019-09-05 15:25:00,5184,fruit,checkout,spices
17204,2019-09-05 15:27:00,5184,checkout,LEFT,fruit
17205,2019-09-05 15:12:00,5185,fruit,drinks,entrance
17206,2019-09-05 15:13:00,5185,drinks,checkout,fruit
17207,2019-09-05 15:14:00,5185,checkout,LEFT,drinks
17208,2019-09-05 15:13:00,5186,dairy,checkout,entrance
17209,2019-09-05 15:24:00,5186,checkout,LEFT,dairy
17210,2019-09-05 15:15:00,5187,dairy,spices,entrance
17211,2019-09-05 15:25:00,5187,spices,fruit,dairy
17212,2019-09-05 15:27:00,5187,fruit,spices,spices
17213,2019-09-05 15:29:00,5187,spices,checkout,fruit
17214,2019-09-05 15:30:00,5187,checkout,LEFT,spices
17215,2019-09-05 15:15:00,5188,fruit,checkout,entrance
17216,2019-09-05 15:16:00,5188,checkout,LEFT,fruit
17217,2019-09-05 15:16:00,5189,spices,checkout,entrance
17218,2019-09-05 15:17:00,5189,checkout,LEFT,spices
17219,2019-09-05 15:16:00,5190,dairy,spices,entrance
17220,2019-09-05 15:25:00,5190,spices,fruit,dairy
17221,2019-09-05 15:26:00,5190,fruit,dairy,spices
17222,2019-09-05 15:28:00,5190,dairy,drinks,fruit
17223,2019-09-05 15:33:00,5190,drinks,checkout,dairy
17224,2019-09-05 15:35:00,5190,checkout,LEFT,drinks
17225,2019-09-05 15:17:00,5191,fruit,checkout,entrance
17226,2019-09-05 15:22:00,5191,checkout,LEFT,fruit
17227,2019-09-05 15:17:00,5192,fruit,dairy,entrance
17228,2019-09-05 15:18:00,5192,dairy,checkout,fruit
17229,2019-09-05 15:27:00,5192,checkout,LEFT,dairy
17230,2019-09-05 15:18:00,5193,fruit,drinks,entrance
17231,2019-09-05 15:19:00,5193,drinks,checkout,fruit
17232,2019-09-05 15:22:00,5193,checkout,LEFT,drinks
17233,2019-09-05 15:18:00,5194,dairy,spices,entrance
17234,2019-09-05 15:26:00,5194,spices,drinks,dairy
17235,2019-09-05 15:27:00,5194,drinks,checkout,spices
17236,2019-09-05 15:29:00,5194,checkout,LEFT,drinks
17237,2019-09-05 15:19:00,5195,spices,drinks,entrance
17238,2019-09-05 15:20:00,5195,drinks,fruit,spices
17239,2019-09-05 15:21:00,5195,fruit,checkout,drinks
17240,2019-09-05 15:22:00,5195,checkout,LEFT,fruit
17241,2019-09-05 15:19:00,5196,spices,checkout,entrance
17242,2019-09-05 15:20:00,5196,checkout,LEFT,spices
17243,2019-09-05 15:19:00,5197,spices,checkout,entrance
17244,2019-09-05 15:21:00,5197,checkout,LEFT,spices
17245,2019-09-05 15:23:00,5198,spices,drinks,entrance
17246,2019-09-05 15:24:00,5198,drinks,checkout,spices
17247,2019-09-05 15:25:00,5198,checkout,LEFT,drinks
17248,2019-09-05 15:24:00,5199,fruit,checkout,entrance
17249,2019-09-05 15:34:00,5199,checkout,LEFT,fruit
17250,2019-09-05 15:25:00,5200,spices,dairy,entrance
17251,2019-09-05 15:28:00,5200,dairy,fruit,spices
17252,2019-09-05 15:29:00,5200,fruit,drinks,dairy
17253,2019-09-05 15:31:00,5200,drinks,checkout,fruit
17254,2019-09-05 15:35:00,5200,checkout,LEFT,drinks
17255,2019-09-05 15:25:00,5201,fruit,checkout,entrance
17256,2019-09-05 15:27:00,5201,checkout,LEFT,fruit
17257,2019-09-05 15:25:00,5202,dairy,spices,entrance
17258,2019-09-05 15:32:00,5202,spices,dairy,dairy
17259,2019-09-05 15:33:00,5202,dairy,fruit,spices
17260,2019-09-05 15:35:00,5202,fruit,checkout,dairy
17261,2019-09-05 15:38:00,5202,checkout,LEFT,fruit
17262,2019-09-05 15:26:00,5203,fruit,checkout,entrance
17263,2019-09-05 15:27:00,5203,checkout,LEFT,fruit
17264,2019-09-05 15:27:00,5204,fruit,drinks,entrance
17265,2019-09-05 15:28:00,5204,drinks,checkout,fruit
17266,2019-09-05 15:29:00,5204,checkout,LEFT,drinks
17267,2019-09-05 15:27:00,5205,fruit,checkout,entrance
17268,2019-09-05 15:28:00,5205,checkout,LEFT,fruit
17269,2019-09-05 15:27:00,5206,dairy,checkout,entrance
17270,2019-09-05 15:29:00,5206,checkout,LEFT,dairy
17271,2019-09-05 15:27:00,5207,dairy,fruit,entrance
17272,2019-09-05 15:28:00,5207,fruit,spices,dairy
17273,2019-09-05 15:32:00,5207,spices,fruit,fruit
17274,2019-09-05 15:33:00,5207,fruit,checkout,spices
17275,2019-09-05 15:34:00,5207,checkout,LEFT,fruit
17276,2019-09-05 15:27:00,5208,fruit,checkout,entrance
17277,2019-09-05 15:29:00,5208,checkout,LEFT,fruit
17278,2019-09-05 15:28:00,5209,drinks,checkout,entrance
17279,2019-09-05 15:29:00,5209,checkout,LEFT,drinks
17280,2019-09-05 15:28:00,5210,dairy,spices,entrance
17281,2019-09-05 15:29:00,5210,spices,fruit,dairy
17282,2019-09-05 15:30:00,5210,fruit,checkout,spices
17283,2019-09-05 15:33:00,5210,checkout,LEFT,fruit
17284,2019-09-05 15:29:00,5211,dairy,drinks,entrance
17285,2019-09-05 15:36:00,5211,drinks,spices,dairy
17286,2019-09-05 15:38:00,5211,spices,drinks,drinks
17287,2019-09-05 15:39:00,5211,drinks,checkout,spices
17288,2019-09-05 15:43:00,5211,checkout,LEFT,drinks
17289,2019-09-05 15:30:00,5212,dairy,drinks,entrance
17290,2019-09-05 15:33:00,5212,drinks,fruit,dairy
17291,2019-09-05 15:35:00,5212,fruit,checkout,drinks
17292,2019-09-05 15:38:00,5212,checkout,LEFT,fruit
17293,2019-09-05 15:30:00,5213,fruit,dairy,entrance
17294,2019-09-05 15:32:00,5213,dairy,drinks,fruit
17295,2019-09-05 15:42:00,5213,drinks,spices,dairy
17296,2019-09-05 15:44:00,5213,spices,drinks,drinks
17297,2019-09-05 15:47:00,5213,drinks,checkout,spices
17298,2019-09-05 15:49:00,5213,checkout,LEFT,drinks
17299,2019-09-05 15:31:00,5214,dairy,fruit,entrance
17300,2019-09-05 15:35:00,5214,fruit,dairy,dairy
17301,2019-09-05 15:36:00,5214,dairy,drinks,fruit
17302,2019-09-05 15:38:00,5214,drinks,checkout,dairy
17303,2019-09-05 15:43:00,5214,checkout,LEFT,drinks
17304,2019-09-05 15:32:00,5215,fruit,checkout,entrance
17305,2019-09-05 15:34:00,5215,checkout,LEFT,fruit
17306,2019-09-05 15:34:00,5216,drinks,checkout,entrance
17307,2019-09-05 15:35:00,5216,checkout,LEFT,drinks
17308,2019-09-05 15:34:00,5217,spices,drinks,entrance
17309,2019-09-05 15:35:00,5217,drinks,checkout,spices
17310,2019-09-05 15:37:00,5217,checkout,LEFT,drinks
17311,2019-09-05 15:36:00,5218,fruit,checkout,entrance
17312,2019-09-05 15:39:00,5218,checkout,LEFT,fruit
17313,2019-09-05 15:37:00,5219,fruit,checkout,entrance
17314,2019-09-05 15:42:00,5219,checkout,LEFT,fruit
17315,2019-09-05 15:38:00,5220,spices,dairy,entrance
17316,2019-09-05 15:43:00,5220,dairy,spices,spices
17317,2019-09-05 15:45:00,5220,spices,dairy,dairy
17318,2019-09-05 15:47:00,5220,dairy,checkout,spices
17319,2019-09-05 15:48:00,5220,checkout,LEFT,dairy
17320,2019-09-05 15:40:00,5221,dairy,spices,entrance
17321,2019-09-05 15:42:00,5221,spices,drinks,dairy
17322,2019-09-05 15:43:00,5221,drinks,checkout,spices
17323,2019-09-05 15:44:00,5221,checkout,LEFT,drinks
17324,2019-09-05 15:41:00,5222,fruit,checkout,entrance
17325,2019-09-05 15:45:00,5222,checkout,LEFT,fruit
17326,2019-09-05 15:43:00,5223,dairy,fruit,entrance
17327,2019-09-05 15:47:00,5223,fruit,drinks,dairy
17328,2019-09-05 15:51:00,5223,drinks,checkout,fruit
17329,2019-09-05 15:52:00,5223,checkout,LEFT,drinks
17330,2019-09-05 15:45:00,5224,dairy,fruit,entrance
17331,2019-09-05 15:46:00,5224,fruit,spices,dairy
17332,2019-09-05 15:48:00,5224,spices,dairy,fruit
17333,2019-09-05 15:49:00,5224,dairy,spices,spices
17334,2019-09-05 15:52:00,5224,spices,drinks,dairy
17335,2019-09-05 15:56:00,5224,drinks,checkout,spices
17336,2019-09-05 15:58:00,5224,checkout,LEFT,drinks
17337,2019-09-05 15:46:00,5225,dairy,checkout,entrance
17338,2019-09-05 15:52:00,5225,checkout,LEFT,dairy
17339,2019-09-05 15:46:00,5226,dairy,spices,entrance
17340,2019-09-05 15:53:00,5226,spices,checkout,dairy
17341,2019-09-05 15:54:00,5226,checkout,LEFT,spices
17342,2019-09-05 15:49:00,5227,fruit,drinks,entrance
17343,2019-09-05 15:50:00,5227,drinks,fruit,fruit
17344,2019-09-05 15:53:00,5227,fruit,drinks,drinks
17345,2019-09-05 15:55:00,5227,drinks,checkout,fruit
17346,2019-09-05 15:58:00,5227,checkout,LEFT,drinks
17347,2019-09-05 15:56:00,5228,dairy,drinks,entrance
17348,2019-09-05 15:57:00,5228,drinks,fruit,dairy
17349,2019-09-05 15:59:00,5228,fruit,drinks,drinks
17350,2019-09-05 16:02:00,5228,drinks,checkout,fruit
17351,2019-09-05 16:08:00,5228,checkout,LEFT,drinks
17352,2019-09-05 15:57:00,5229,dairy,checkout,entrance
17353,2019-09-05 16:01:00,5229,checkout,LEFT,dairy
17354,2019-09-05 15:57:00,5230,drinks,checkout,entrance
17355,2019-09-05 15:58:00,5230,checkout,LEFT,drinks
17356,2019-09-05 15:58:00,5231,fruit,drinks,entrance
17357,2019-09-05 15:59:00,5231,drinks,checkout,fruit
17358,2019-09-05 16:01:00,5231,checkout,LEFT,drinks
17359,2019-09-05 15:59:00,5232,fruit,checkout,entrance
17360,2019-09-05 16:00:00,5232,checkout,LEFT,fruit
17361,2019-09-05 15:59:00,5233,spices,dairy,entrance
17362,2019-09-05 16:00:00,5233,dairy,fruit,spices
17363,2019-09-05 16:02:00,5233,fruit,spices,dairy
17364,2019-09-05 16:03:00,5233,spices,drinks,fruit
17365,2019-09-05 16:04:00,5233,drinks,spices,spices
17366,2019-09-05 16:05:00,5233,spices,checkout,drinks
17367,2019-09-05 16:07:00,5233,checkout,LEFT,spices
17368,2019-09-05 15:59:00,5234,spices,dairy,entrance
17369,2019-09-05 16:00:00,5234,dairy,checkout,spices
17370,2019-09-05 16:01:00,5234,checkout,LEFT,dairy
17371,2019-09-05 15:59:00,5235,spices,dairy,entrance
17372,2019-09-05 16:02:00,5235,dairy,checkout,spices
17373,2019-09-05 16:10:00,5235,checkout,LEFT,dairy
17374,2019-09-05 16:00:00,5236,fruit,checkout,entrance
17375,2019-09-05 16:04:00,5236,checkout,LEFT,fruit
17376,2019-09-05 16:00:00,5237,drinks,spices,entrance
17377,2019-09-05 16:04:00,5237,spices,dairy,drinks
17378,2019-09-05 16:05:00,5237,dairy,checkout,spices
17379,2019-09-05 16:07:00,5237,checkout,LEFT,dairy
17380,2019-09-05 16:00:00,5238,dairy,drinks,entrance
17381,2019-09-05 16:10:00,5238,drinks,checkout,dairy
17382,2019-09-05 16:13:00,5238,checkout,LEFT,drinks
17383,2019-09-05 16:00:00,5239,dairy,spices,entrance
17384,2019-09-05 16:02:00,5239,spices,dairy,dairy
17385,2019-09-05 16:03:00,5239,dairy,spices,spices
17386,2019-09-05 16:12:00,5239,spices,drinks,dairy
17387,2019-09-05 16:13:00,5239,drinks,fruit,spices
17388,2019-09-05 16:15:00,5239,fruit,dairy,drinks
17389,2019-09-05 16:16:00,5239,dairy,checkout,fruit
17390,2019-09-05 16:19:00,5239,checkout,LEFT,dairy
17391,2019-09-05 16:00:00,5240,fruit,dairy,entrance
17392,2019-09-05 16:07:00,5240,dairy,drinks,fruit
17393,2019-09-05 16:09:00,5240,drinks,spices,dairy
17394,2019-09-05 16:10:00,5240,spices,dairy,drinks
17395,2019-09-05 16:11:00,5240,dairy,checkout,spices
17396,2019-09-05 16:35:00,5240,checkout,LEFT,dairy
17397,2019-09-05 16:02:00,5241,fruit,checkout,entrance
17398,2019-09-05 16:09:00,5241,checkout,LEFT,fruit
17399,2019-09-05 16:02:00,5242,dairy,checkout,entrance
17400,2019-09-05 16:07:00,5242,checkout,LEFT,dairy
17401,2019-09-05 16:04:00,5243,fruit,drinks,entrance
17402,2019-09-05 16:05:00,5243,drinks,checkout,fruit
17403,2019-09-05 16:06:00,5243,checkout,LEFT,drinks
17404,2019-09-05 16:04:00,5244,fruit,checkout,entrance
17405,2019-09-05 16:08:00,5244,checkout,LEFT,fruit
17406,2019-09-05 16:04:00,5245,dairy,checkout,entrance
17407,2019-09-05 16:05:00,5245,checkout,LEFT,dairy
17408,2019-09-05 16:07:00,5246,dairy,checkout,entrance
17409,2019-09-05 16:11:00,5246,checkout,LEFT,dairy
17410,2019-09-05 16:07:00,5247,fruit,checkout,entrance
17411,2019-09-05 16:10:00,5247,checkout,LEFT,fruit
17412,2019-09-05 16:07:00,5248,fruit,checkout,entrance
17413,2019-09-05 16:08:00,5248,checkout,LEFT,fruit
17414,2019-09-05 16:09:00,5249,spices,dairy,entrance
17415,2019-09-05 16:11:00,5249,dairy,checkout,spices
17416,2019-09-05 16:14:00,5249,checkout,LEFT,dairy
17417,2019-09-05 16:10:00,5250,spices,drinks,entrance
17418,2019-09-05 16:11:00,5250,drinks,checkout,spices
17419,2019-09-05 16:12:00,5250,checkout,LEFT,drinks
17420,2019-09-05 16:10:00,5251,fruit,checkout,entrance
17421,2019-09-05 16:16:00,5251,checkout,LEFT,fruit
17422,2019-09-05 16:10:00,5252,dairy,drinks,entrance
17423,2019-09-05 16:14:00,5252,drinks,fruit,dairy
17424,2019-09-05 16:19:00,5252,fruit,checkout,drinks
17425,2019-09-05 16:21:00,5252,checkout,LEFT,fruit
17426,2019-09-05 16:10:00,5253,dairy,checkout,entrance
17427,2019-09-05 16:17:00,5253,checkout,LEFT,dairy
17428,2019-09-05 16:10:00,5254,fruit,checkout,entrance
17429,2019-09-05 16:17:00,5254,checkout,LEFT,fruit
17430,2019-09-05 16:11:00,5255,dairy,checkout,entrance
17431,2019-09-05 16:18:00,5255,checkout,LEFT,dairy
17432,2019-09-05 16:12:00,5256,dairy,spices,entrance
17433,2019-09-05 16:13:00,5256,spices,fruit,dairy
17434,2019-09-05 16:15:00,5256,fruit,checkout,spices
17435,2019-09-05 16:16:00,5256,checkout,LEFT,fruit
17436,2019-09-05 16:12:00,5257,fruit,checkout,entrance
17437,2019-09-05 16:13:00,5257,checkout,LEFT,fruit
17438,2019-09-05 16:13:00,5258,drinks,fruit,entrance
17439,2019-09-05 16:18:00,5258,fruit,drinks,drinks
17440,2019-09-05 16:19:00,5258,drinks,spices,fruit
17441,2019-09-05 16:21:00,5258,spices,dairy,drinks
17442,2019-09-05 16:25:00,5258,dairy,checkout,spices
17443,2019-09-05 16:32:00,5258,checkout,LEFT,dairy
17444,2019-09-05 16:15:00,5259,spices,dairy,entrance
17445,2019-09-05 16:16:00,5259,dairy,fruit,spices
17446,2019-09-05 16:20:00,5259,fruit,dairy,dairy
17447,2019-09-05 16:25:00,5259,dairy,checkout,fruit
17448,2019-09-05 16:31:00,5259,checkout,LEFT,dairy
17449,2019-09-05 16:15:00,5260,fruit,checkout,entrance
17450,2019-09-05 16:18:00,5260,checkout,LEFT,fruit
17451,2019-09-05 16:16:00,5261,dairy,checkout,entrance
17452,2019-09-05 16:18:00,5261,checkout,LEFT,dairy
17453,2019-09-05 16:16:00,5262,dairy,spices,entrance
17454,2019-09-05 16:18:00,5262,spices,drinks,dairy
17455,2019-09-05 16:20:00,5262,drinks,spices,spices
17456,2019-09-05 16:21:00,5262,spices,checkout,drinks
17457,2019-09-05 16:22:00,5262,checkout,LEFT,spices
17458,2019-09-05 16:16:00,5263,fruit,dairy,entrance
17459,2019-09-05 16:18:00,5263,dairy,checkout,fruit
17460,2019-09-05 16:21:00,5263,checkout,LEFT,dairy
17461,2019-09-05 16:16:00,5264,dairy,drinks,entrance
17462,2019-09-05 16:24:00,5264,drinks,checkout,dairy
17463,2019-09-05 16:26:00,5264,checkout,LEFT,drinks
17464,2019-09-05 16:16:00,5265,dairy,checkout,entrance
17465,2019-09-05 16:17:00,5265,checkout,LEFT,dairy
17466,2019-09-05 16:16:00,5266,spices,dairy,entrance
17467,2019-09-05 16:17:00,5266,dairy,checkout,spices
17468,2019-09-05 16:20:00,5266,checkout,LEFT,dairy
17469,2019-09-05 16:17:00,5267,dairy,drinks,entrance
17470,2019-09-05 16:18:00,5267,drinks,checkout,dairy
17471,2019-09-05 16:21:00,5267,checkout,LEFT,drinks
17472,2019-09-05 16:17:00,5268,fruit,checkout,entrance
17473,2019-09-05 16:20:00,5268,checkout,LEFT,fruit
17474,2019-09-05 16:17:00,5269,spices,dairy,entrance
17475,2019-09-05 16:18:00,5269,dairy,spices,spices
17476,2019-09-05 16:21:00,5269,spices,drinks,dairy
17477,2019-09-05 16:22:00,5269,drinks,checkout,spices
17478,2019-09-05 16:26:00,5269,checkout,LEFT,drinks
17479,2019-09-05 16:19:00,5270,spices,drinks,entrance
17480,2019-09-05 16:20:00,5270,drinks,checkout,spices
17481,2019-09-05 16:21:00,5270,checkout,LEFT,drinks
17482,2019-09-05 16:20:00,5271,fruit,checkout,entrance
17483,2019-09-05 16:22:00,5271,checkout,LEFT,fruit
17484,2019-09-05 16:20:00,5272,fruit,dairy,entrance
17485,2019-09-05 16:22:00,5272,dairy,spices,fruit
17486,2019-09-05 16:27:00,5272,spices,drinks,dairy
17487,2019-09-05 16:28:00,5272,drinks,spices,spices
17488,2019-09-05 16:34:00,5272,spices,dairy,drinks
17489,2019-09-05 16:35:00,5272,dairy,spices,spices
17490,2019-09-05 16:58:00,5272,spices,fruit,dairy
17491,2019-09-05 17:00:00,5272,fruit,dairy,spices
17492,2019-09-05 17:01:00,5272,dairy,fruit,fruit
17493,2019-09-05 17:03:00,5272,fruit,drinks,dairy
17494,2019-09-05 17:04:00,5272,drinks,checkout,fruit
17495,2019-09-05 17:06:00,5272,checkout,LEFT,drinks
17496,2019-09-05 16:20:00,5273,drinks,spices,entrance
17497,2019-09-05 16:23:00,5273,spices,drinks,drinks
17498,2019-09-05 16:27:00,5273,drinks,checkout,spices
17499,2019-09-05 16:30:00,5273,checkout,LEFT,drinks
17500,2019-09-05 16:22:00,5274,drinks,spices,entrance
17501,2019-09-05 16:27:00,5274,spices,drinks,drinks
17502,2019-09-05 16:29:00,5274,drinks,checkout,spices
17503,2019-09-05 16:30:00,5274,checkout,LEFT,drinks
17504,2019-09-05 16:23:00,5275,dairy,fruit,entrance
17505,2019-09-05 16:25:00,5275,fruit,drinks,dairy
